text,intent,sentiment
Does Prepaid Plus support international roaming?,product,happy
Does Prepaid Plus support international roaming ?,product,happy
I want details about Postpaid Gold and its plans .,product,neutral
I want details about Postpaid Gold and its plans.,product,neutral
Tell me more about ZENDFiber 100 Mbps .,product,neutral
Tell me more about ZENDFiber 100 Mbps.,product,neutral
Does ZENDFiber 1 Gbps support 5G data?,product,happy
Supports ZENDFiber 1 Gbps 5G data?,product,happy
I want details about ZENDCloud VM Pro and its plans .,product,neutral
I want details about ZENDCloud VM Pro and its plans.,product,neutral
Tell me more about ZENDStorage 1TB .,product,neutral
Tell me more about ZENDStorage 1TB.,product,neutral
Does ZENDFleet IoT support analytics dashboard?,product,happy
Supports ZENDFleet IoT analytics dashboard?,product,happy
I want details about Prepaid Basic and its plans .,product,neutral
I want details about Prepaid Basic and its plans.,product,neutral
Tell me more about Prepaid Plus .,product,neutral
Tell me more about Prepaid Plus.,product,neutral
Does Postpaid Gold support the backup service?,product,happy
Does Postpaid Gold support backup service?,product,happy
I want details about ZENDFiber 100 Mbps and its plans .,product,neutral
I want details about ZENDFiber 100 Mbps and its plans.,product,neutral
Tell me more about ZENDFiber 1 Gbps .,product,neutral
Tell me more about ZENDFiber 1 Gbps.,product,neutral
Does ZENDCloud VM Pro support international roaming?,product,happy
Does ZENDCloud VM Pro support international roaming ?,product,happy
I want details about ZENDStorage 1TB and its plans .,product,neutral
I want details about ZENDStorage 1TB and its plans.,product,neutral
Tell me more about ZENDFleet IoT .,product,neutral
Tell me more about ZENDFleet IoT.,product,neutral
Does Prepaid Basic support 5G data?,product,happy
Does Prepaid Basic support 5G data ?,product,happy
I want details about Prepaid Plus and its plans .,product,neutral
I want details about Prepaid Plus and its plans.,product,neutral
Tell me more about Postpaid Gold .,product,neutral
Tell me more about Postpaid Gold.,product,neutral
Supports ZENDFiber 100 Mbps analytics dashboard?,product,happy
Supports ZENDFiber 100 Mbps Analytics Dashboard?,product,happy
I want details about ZENDFiber 1 Gbps and its plans .,product,neutral
I want details about ZENDFiber 1 Gbps and its plans.,product,neutral
Tell me more about ZENDCloud VM Pro .,product,neutral
Tell me more about ZENDCloud VM Pro.,product,neutral
Supports ZENDStorage 1TB backup service?,product,happy
Does ZENDStorage 1TB support backup service?,product,happy
I want details about ZENDFleet IoT and its plans .,product,neutral
I want details about ZENDFleet IoT and its plans.,product,neutral
Tell me more about Prepaid Basic .,product,neutral
Tell me more about Prepaid Basic.,product,neutral
Does Prepaid Plus support international roaming?,product,happy
Does Prepaid Plus support international roaming ?,product,happy
I want details about Postpaid Gold and its plans .,product,neutral
I want details about Postpaid Gold and its plans.,product,neutral
Tell me more about ZENDFiber 100 Mbps .,product,neutral
Tell me more about ZENDFiber 100 Mbps.,product,neutral
Does ZENDFiber 1 Gbps support 5G data?,product,happy
Supports ZENDFiber 1 Gbps 5G data?,product,happy
I want details about ZENDCloud VM Pro and its plans .,product,neutral
I want details about ZENDCloud VM Pro and its plans.,product,neutral
Tell me more about ZENDStorage 1TB .,product,neutral
Tell me more about ZENDStorage 1TB.,product,neutral
Does ZENDFleet IoT support analytics dashboard?,product,happy
Supports ZENDFleet IoT analytics dashboard?,product,happy
I want details about Prepaid Basic and its plans .,product,neutral
I want details about Prepaid Basic and its plans.,product,neutral
Tell me more about Prepaid Plus .,product,neutral
Tell me more about Prepaid Plus.,product,neutral
Does Postpaid Gold support the backup service?,product,happy
Does Postpaid Gold support backup service?,product,happy
I want details about ZENDFiber 100 Mbps and its plans .,product,neutral
I want details about ZENDFiber 100 Mbps and its plans.,product,neutral
Tell me more about ZENDFiber 1 Gbps .,product,neutral
Tell me more about ZENDFiber 1 Gbps.,product,neutral
Does ZENDCloud VM Pro support international roaming?,product,happy
Does ZENDCloud VM Pro support international roaming ?,product,happy
I want details about ZENDStorage 1TB and its plans .,product,neutral
I want details about ZENDStorage 1TB and its plans.,product,neutral
Tell me more about ZENDFleet IoT .,product,neutral
Tell me more about ZENDFleet IoT.,product,neutral
Does Prepaid Basic support 5G data?,product,happy
Does Prepaid Basic support 5G data ?,product,happy
I want details about Prepaid Plus and its plans .,product,neutral
I want details about Prepaid Plus and its plans.,product,neutral
Tell me more about Postpaid Gold .,product,neutral
Tell me more about Postpaid Gold.,product,neutral
Supports ZENDFiber 100 Mbps analytics dashboard?,product,happy
Supports ZENDFiber 100 Mbps Analytics Dashboard?,product,happy
I want details about ZENDFiber 1 Gbps and its plans .,product,neutral
I want details about ZENDFiber 1 Gbps and its plans.,product,neutral
Tell me more about ZENDCloud VM Pro .,product,neutral
Tell me more about ZENDCloud VM Pro.,product,neutral
Supports ZENDStorage 1TB backup service?,product,happy
Does ZENDStorage 1TB support backup service?,product,happy
I want details about ZENDFleet IoT and its plans .,product,neutral
I want details about ZENDFleet IoT and its plans.,product,neutral
Tell me more about Prepaid Basic .,product,neutral
Tell me more about Prepaid Basic.,product,neutral
Does Prepaid Plus support international roaming?,product,happy
Does Prepaid Plus support international roaming ?,product,happy
I want details about Postpaid Gold and its plans .,product,neutral
I want details about Postpaid Gold and its plans.,product,neutral
Tell me more about ZENDFiber 100 Mbps .,product,neutral
Tell me more about ZENDFiber 100 Mbps.,product,neutral
Does ZENDFiber 1 Gbps support 5G data?,product,happy
Supports ZENDFiber 1 Gbps 5G data?,product,happy
I want details about ZENDCloud VM Pro and its plans .,product,neutral
I want details about ZENDCloud VM Pro and its plans.,product,neutral
Tell me more about ZENDStorage 1TB .,product,neutral
Tell me more about ZENDStorage 1TB.,product,neutral
Does ZENDFleet IoT support analytics dashboard?,product,happy
Supports ZENDFleet IoT analytics dashboard?,product,happy
I want details about Prepaid Basic and its plans .,product,neutral
I want details about Prepaid Basic and its plans.,product,neutral
Tell me more about Prepaid Plus .,product,neutral
Tell me more about Prepaid Plus.,product,neutral
Does Postpaid Gold support the backup service?,product,happy
Does Postpaid Gold support backup service?,product,happy
I want details about ZENDFiber 100 Mbps and its plans .,product,neutral
I want details about ZENDFiber 100 Mbps and its plans.,product,neutral
Tell me more about ZENDFiber 1 Gbps .,product,neutral
Tell me more about ZENDFiber 1 Gbps.,product,neutral
Does ZENDCloud VM Pro support international roaming?,product,happy
Does ZENDCloud VM Pro support international roaming ?,product,happy
I want details about ZENDStorage 1TB and its plans .,product,neutral
I want details about ZENDStorage 1TB and its plans.,product,neutral
Tell me more about ZENDFleet IoT .,product,neutral
Tell me more about ZENDFleet IoT.,product,neutral
Does Prepaid Basic support 5G data?,product,happy
Does Prepaid Basic support 5G data ?,product,happy
I want details about Prepaid Plus and its plans .,product,neutral
I want details about Prepaid Plus and its plans.,product,neutral
Tell me more about Postpaid Gold .,product,neutral
Tell me more about Postpaid Gold.,product,neutral
Supports ZENDFiber 100 Mbps analytics dashboard?,product,happy
Supports ZENDFiber 100 Mbps Analytics Dashboard?,product,happy
I want details about ZENDFiber 1 Gbps and its plans .,product,neutral
I want details about ZENDFiber 1 Gbps and its plans.,product,neutral
Tell me more about ZENDCloud VM Pro .,product,neutral
Tell me more about ZENDCloud VM Pro.,product,neutral
Supports ZENDStorage 1TB backup service?,product,happy
Does ZENDStorage 1TB support backup service?,product,happy
I want details about ZENDFleet IoT and its plans .,product,neutral
I want details about ZENDFleet IoT and its plans.,product,neutral
Tell me more about Prepaid Basic .,product,neutral
Tell me more about Prepaid Basic.,product,neutral
Does Prepaid Plus support international roaming?,product,happy
Does Prepaid Plus support international roaming ?,product,happy
I want details about Postpaid Gold and its plans .,product,neutral
I want details about Postpaid Gold and its plans.,product,neutral
Tell me more about ZENDFiber 100 Mbps .,product,neutral
Tell me more about ZENDFiber 100 Mbps.,product,neutral
Does ZENDFiber 1 Gbps support 5G data?,product,happy
Supports ZENDFiber 1 Gbps 5G data?,product,happy
I want details about ZENDCloud VM Pro and its plans .,product,neutral
I want details about ZENDCloud VM Pro and its plans.,product,neutral
Tell me more about ZENDStorage 1TB .,product,neutral
Tell me more about ZENDStorage 1TB.,product,neutral
Does ZENDFleet IoT support analytics dashboard?,product,happy
Supports ZENDFleet IoT analytics dashboard?,product,happy
I want details about Prepaid Basic and its plans .,product,neutral
I want details about Prepaid Basic and its plans.,product,neutral
Tell me more about Prepaid Plus .,product,neutral
Tell me more about Prepaid Plus.,product,neutral
Does Postpaid Gold support the backup service?,product,happy
Does Postpaid Gold support backup service?,product,happy
I want details about ZENDFiber 100 Mbps and its plans .,product,neutral
I want details about ZENDFiber 100 Mbps and its plans.,product,neutral
Tell me more about ZENDFiber 1 Gbps .,product,neutral
Tell me more about ZENDFiber 1 Gbps.,product,neutral
Does ZENDCloud VM Pro support international roaming?,product,happy
Does ZENDCloud VM Pro support international roaming ?,product,happy
I want details about ZENDStorage 1TB and its plans .,product,neutral
I want details about ZENDStorage 1TB and its plans.,product,neutral
Tell me more about ZENDFleet IoT .,product,neutral
Tell me more about ZENDFleet IoT.,product,neutral
Does Prepaid Basic support 5G data?,product,happy
Does Prepaid Basic support 5G data ?,product,happy
I want details about Prepaid Plus and its plans .,product,neutral
I want details about Prepaid Plus and its plans.,product,neutral
Tell me more about Postpaid Gold .,product,neutral
Tell me more about Postpaid Gold.,product,neutral
Supports ZENDFiber 100 Mbps analytics dashboard?,product,happy
Supports ZENDFiber 100 Mbps Analytics Dashboard?,product,happy
I want details about ZENDFiber 1 Gbps and its plans .,product,neutral
I want details about ZENDFiber 1 Gbps and its plans.,product,neutral
Tell me more about ZENDCloud VM Pro .,product,neutral
Tell me more about ZENDCloud VM Pro.,product,neutral
Supports ZENDStorage 1TB backup service?,product,happy
Does ZENDStorage 1TB support backup service?,product,happy
I want details about ZENDFleet IoT and its plans .,product,neutral
I want details about ZENDFleet IoT and its plans.,product,neutral
Tell me more about Prepaid Basic .,product,neutral
Tell me more about Prepaid Basic.,product,neutral
Does Prepaid Plus support international roaming?,product,happy
Does Prepaid Plus support international roaming ?,product,happy
I want details about Postpaid Gold and its plans .,product,neutral
I want details about Postpaid Gold and its plans.,product,neutral
Tell me more about ZENDFiber 100 Mbps .,product,neutral
Tell me more about ZENDFiber 100 Mbps.,product,neutral
Does ZENDFiber 1 Gbps support 5G data?,product,happy
Supports ZENDFiber 1 Gbps 5G data?,product,happy
I want details about ZENDCloud VM Pro and its plans .,product,neutral
I want details about ZENDCloud VM Pro and its plans.,product,neutral
Tell me more about ZENDStorage 1TB .,product,neutral
Tell me more about ZENDStorage 1TB.,product,neutral
Does ZENDFleet IoT support analytics dashboard?,product,happy
Supports ZENDFleet IoT analytics dashboard?,product,happy
I want details about Prepaid Basic and its plans .,product,neutral
I want details about Prepaid Basic and its plans.,product,neutral
